participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
48,1.0818,2.8843,0.8165,0.9863,2.251,1.2841,y,0.4426,2,4,1
48,1.7508,2.0296,1.4167,3.0706,1.2105,1.2116,y,0.4721,1,6,1
48,2.6294,3.0366,0.8943,2.4397,1.5361,0.8332,n,0.9884,3,11,1
48,1.9035,4.0878,0.9541,1.0922,1.0363,1.1351,n,8.0909,1,12,1
48,1.3084,3.6405,1.3541,1.3043,4.5893,0.9368,space,1.1079,2,22,1
48,1.1339,2.3389,1.7208,1.6019,2.7168,0.8718,y,0.4348,3,5,1
48,1.7702,5.9173,2.6391,1.6083,1.0712,1.2489,space,0.4571,3,23,1
48,1.2792,1.7898,0.6853,1.8162,1.5542,1.8958,y,0.6274,1,9,1
48,4.6873,3.1394,0.8349,0.8831,3.0031,1.7333,space,0.7588,2,19,1
48,1.1649,1.9165,1.692,1.6407,2.1994,1.2024,y,0.3966,2,1,1
48,2.44,2.587,0.8698,1.3491,2.5552,1.3008,y,0.7564,3,2,1
48,1.3319,1.6562,0.9649,1.1633,1.5548,1.2221,n,1.2535,3,8,1
48,1.7678,3.0835,1.5166,1.9439,1.2022,1.0874,space,1.0461,2,16,1
48,1.8232,3.3009,1.743,1.3746,4.3513,1.1312,space,0.6577,2,13,1
48,0.9648,3.007,1.1257,0.9668,2.7436,0.9007,n,0.6939,2,10,1
48,2.8164,3.8347,2.0319,1.7186,1.1714,1.301,space,0.2689,1,15,1
48,4.2637,5.4569,2.5312,1.1294,1.4802,1.4513,space,2.3232,1,21,1
48,2.8805,12.0293,0.8731,2.0182,1.485,0.835,space,67.0011,1,18,1
48,1.1116,2.1618,0.9986,0.7446,1.0298,1.7826,space,0.2349,1,24,1
48,3.1464,14.2674,0.8902,1.0321,6.9158,3.4033,y,1.6691,2,7,1
48,4.5159,3.1128,0.8019,1.0325,0.7152,0.8862,space,0.4015,3,17,1
48,1.411,2.6651,0.7124,0.6429,1.0912,0.906,y,0.676,1,3,1
48,5.5795,1.8686,0.9583,1.1007,1.2061,2.0516,space,0.391,3,14,1
48,3.9641,4.4193,1.0746,0.9129,0.7376,2.1978,space,0.3398,3,20,1
