participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
77,5.203,7.6665,2.0011,2.1763,3.124,2.3729,y,1.2175,2,1,1
77,6.5734,6.7281,1.7921,2.979,2.7681,1.7506,n,0.851,3,8,1
77,9.3078,2.8007,2.4764,1.9885,2.5759,2.9256,y,1.0398,2,4,1
77,4.3767,4.7875,2.0514,2.8845,2.6509,3.5762,space,1.9793,1,24,1
77,16.2759,4.3608,1.901,2.2926,2.0009,2.2006,space,1.1847,1,21,1
77,3.8182,9.0666,1.8181,2.0673,2.2887,2.4057,space,1.418,3,23,1
77,4.1066,4.6004,2.3035,2.2014,3.4394,1.8235,space,0.8953,1,15,1
77,5.0263,4.2209,2.0839,2.7437,3.0334,2.9745,n,2.7202,2,7,1
77,5.7799,3.8621,2.2266,2.0923,2.5172,2.4392,y,1.3319,1,3,1
77,101.2865,5.0872,2.004,2.1759,2.0425,2.7121,space,0.3796,2,22,1
77,2.8276,7.0539,1.1426,1.6446,1.7236,1.4687,space,2.4356,1,18,1
77,2.5904,2.9671,1.7342,2.976,2.3735,1.9045,n,2.5336,2,10,1
77,4.3616,4.2336,2.3838,2.2736,2.1199,3.2694,n,5.4571,3,11,1
77,12.1882,20.8039,3.1499,2.8678,1.5004,1.8836,y,2.0572,1,9,1
77,4.8219,3.0345,1.2338,2.4357,2.1009,2.2436,y,1.1176,1,6,1
77,9.3386,4.9499,2.6218,2.1345,2.4213,2.1675,space,0.4059,2,19,1
77,3.849,4.001,2.1179,2.3837,1.8355,2.7027,space,1.6336,3,20,1
77,4.2393,4.3403,2.495,2.9786,2.9262,1.4507,y,4.474,3,5,1
77,4.7344,4.5004,2.5716,2.6731,2.0672,2.8348,space,0.7077,2,16,1
77,3.0006,4.085,1.4102,1.7189,1.9097,1.9169,space,0.6071,3,17,1
77,3.0754,3.0068,1.2116,1.3118,2.4509,2.0336,space,0.774,2,13,1
77,1.7509,3.5089,2.1508,2.5951,2.5212,1.9572,n,2.7001,1,12,1
77,3.3373,4.0057,1.9014,2.0858,1.769,2.2725,y,0.7079,3,2,1
77,3.0257,5.0027,2.9734,2.6665,2.3707,3.006,space,0.1224,3,14,1
