participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
97,2.0008,2.0009,0.6181,1.1229,1.0648,1.1436,space,2.3029,1,22,1
97,7.2168,4.4474,0.6575,1.3272,1.1301,1.0507,n,0.0334,2,8,1
97,1.9169,3.7371,0.6031,1.402,1.4669,0.9939,space,0.6739,3,18,1
97,2.6692,2.1336,3.5246,1.0177,1.0368,0.8576,space,0.362,3,21,1
97,1.6441,4.7327,1.0945,1.1314,1.1147,1.3049,y,0.3049,3,9,1
97,1.6156,3.6439,0.912,1.0658,1.0128,0.8464,n,0.1203,2,11,1
97,1.2426,1.5637,0.8958,0.8323,0.945,1.581,space,0.8036,2,20,1
97,1.0146,1.4632,0.6525,0.4467,0.8973,0.9322,n,0.6387,3,12,1
97,1.2939,1.8841,1.0466,1.0723,1.4457,0.6377,y,0.5801,2,5,1
97,0.7269,1.1503,0.6766,0.6865,0.8357,0.6456,n,0.0548,1,10,1
97,1.7138,1.102,0.9796,1.7799,0.6637,1.6966,space,0.3222,2,14,1
97,0.9003,2.0702,0.6636,0.7974,0.7878,1.1965,y,0.4542,3,6,1
97,1.2005,1.4306,0.8544,0.7305,0.8636,0.7962,space,0.2693,1,13,1
97,1.2167,3.5166,0.6016,0.6805,0.6515,0.731,space,0.2703,3,15,1
97,2.3104,1.2137,0.7971,0.5354,0.9122,0.5799,y,0.2089,3,3,1
97,1.1427,2.05,0.6392,0.6295,0.7673,1.663,space,0.1533,3,24,1
97,2.0446,1.6626,0.454,0.4642,0.8654,1.0304,space,0.1885,2,17,1
97,0.5974,2.0292,0.5963,0.4902,1.0959,0.8125,y,1.22,1,1,1
97,1.093,1.2463,0.4638,0.4363,0.6474,0.9175,n,0.1287,1,7,1
97,1.6108,1.4507,0.5867,0.7813,1.0481,0.7304,space,0.2752,1,19,1
97,2.0285,1.2466,0.8016,1.0642,1.7811,1.0357,y,0.4087,2,2,1
97,1.2444,3.4971,0.4672,0.6367,0.8493,1.9214,space,0.0706,2,23,1
97,0.8958,1.9797,0.6131,0.7119,0.953,0.9296,space,0.0707,1,16,1
97,1.2278,1.0616,0.7965,0.8539,0.9136,0.9036,y,1.1188,1,4,1
