participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
33,2.684,1.751,2,2.512,3.284,1.483,n,0.543,1,10,1
33,3.823,6.071,3.998,3.821,2.341,2.687,space,0.62,2,17,1
33,3.618,4.017,2.818,2.15,2.991,2.38,space,1.444,3,21,1
33,3.038,5.586,6.297,3.862,2.16,1.712,space,1.507,3,15,1
33,4.067,4.582,3.777,4.145,3.163,3.917,y,2.282,1,4,1
33,4.514,5.399,4.703,5.564,4.738,4.472,n,2.291,2,8,1
33,6.66,5.663,4.471,4.77,5.084,3.679,space,1.377,1,13,1
33,4.642,7.34,4.665,5.426,3.734,5.044,y,1.37,3,9,1
33,4.072,3.583,5.69,4.555,3.879,5.093,y,6.008,3,12,1
33,4.87,8.418,4.529,4.872,4.937,3.993,space,0.122,3,18,1
33,4.099,5.961,5.262,4.276,5.156,6.091,y,1.224,3,6,1
33,6.61,7.173,2.687,4.643,3.804,4.902,n,4.274,1,7,1
33,5.616,6.93,4.562,5.369,5.472,3.596,y,1.233,2,2,1
33,5.918,6.23,5.141,4.039,4.994,4.798,space,0.444,2,20,1
33,4.867,5.606,3.978,3.939,4.165,3.86,space,0.522,1,22,1
33,3.655,5.258,4.861,3.956,3.976,4.05,y,0.919,3,3,1
33,3.589,6.856,6.426,4.84,3.623,3.639,space,0.259,1,16,1
33,5.369,5.719,4.884,5.816,3.621,4.676,space,0.185,2,14,1
33,8.604,5.857,5.236,4.983,4.853,3.125,y,0.986,2,5,1
33,3.053,7.015,5.072,4.267,4.699,3.505,y,1.164,1,1,1
33,5.382,7.049,7.295,4.786,3.68,3.734,n,1.367,2,11,1
33,5.237,6.867,6.311,4.441,4.03,3.658,space,0.449,2,23,1
33,3.593,7.888,5.246,4.556,4.187,4.378,space,0.235,3,24,1
33,5.272,6.245,4.806,3.802,4.438,4.314,space,0.414,1,19,1
