participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
47,2.787,3.366,1.183,1.198,0.856,1.267,space,0.535,3,14,1
47,1.998,2.955,1.504,1.352,1.739,1.748,y,0.437,1,9,1
47,1.274,2.312,1.349,1.201,4.014,1.214,y,0.488,1,6,1
47,2.365,3.08,0.88,1.739,2.334,1.235,space,0.218,2,22,1
47,1.498,3.95,1.917,1.865,1.433,1.066,space,0.218,2,16,1
47,1.18,3.036,2.766,2.084,1.25,1.503,space,0.04,2,13,1
47,2.484,1.607,1.202,1.716,1.989,1.485,y,1.257,2,4,1
47,1.633,1.77,0.733,0.938,1.22,1.498,space,0.737,1,15,1
47,2.398,2.699,1.004,1.733,1.201,0.915,n,0.343,3,8,1
47,1.399,3.788,1.284,1.619,1.018,1.017,space,0.202,1,18,1
47,2.781,1.779,0.685,1.322,1.684,1.099,n,0.452,2,7,1
47,2.217,4.664,1.937,1.256,1.551,1.09,n,0.72,3,11,1
47,2.15,2.466,1.033,1.368,1.037,1.418,space,0.125,1,24,1
47,1.056,2.356,0.801,1.481,1.983,1.067,n,0.976,2,10,1
47,2.148,2.73,1.116,1.38,1.184,1.02,space,0.27,3,20,1
47,2.229,2.17,0.886,1.422,1.437,1.066,y,0.491,3,5,1
47,3.102,2.931,0.537,1.769,1.784,1.239,space,0.284,2,19,1
47,0.817,2.467,1.099,1.599,1.119,0.999,y,0.45,2,1,1
47,2.265,2.547,2.918,1.485,1.384,1.073,y,2.035,1,12,1
47,2.614,2.684,0.783,1.606,1.068,1.236,space,0.868,3,17,1
47,2.014,3.65,0.74,1.432,1.55,1.064,y,0.436,3,2,1
47,1.487,2.648,0.958,1.851,1.318,0.882,space,0.434,1,21,1
47,1.646,2.835,0.92,1.465,1.139,1.066,space,0.99,3,23,1
47,2.401,2.665,1.306,1.533,1.306,0.969,y,0.756,1,3,1
