participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
3,3.7116,4.7533,2.4839,3.1143,2.8585,3.2043,n,1.6715,1,7,1
3,6.284,4.4662,2.4126,3.3733,4.4333,1.7805,y,2.2763,2,2,1
3,5.6529,2.9993,2.4657,2.3932,2.5824,2.6701,space,0.2543,3,21,1
3,4.2914,4.5497,2.0701,3.7886,2.357,2.2314,n,0.8712,1,10,1
3,2.2379,2.7656,1.7272,1.6322,2.0234,1.8091,space,0.717,1,13,1
3,3.9688,4.7213,1.9381,1.966,2.0153,2.0993,space,0.2896,2,17,1
3,2.8825,7.9079,0.9553,1.2658,1.7008,1.383,y,2.2749,3,3,1
3,6.1493,4.5495,1.1896,2.8974,2.5698,1.8736,space,0.3251,3,18,1
3,1.535,2.7058,0.9975,1.4898,1.2868,1.684,n,3.6754,3,12,1
3,3.1653,2.6536,1.9041,1.7646,1.9025,2.2849,y,1.0596,3,6,1
3,3.2311,3.3311,2.0533,1.9551,1.6671,1.6814,space,0.1243,3,15,1
3,1.8552,5.787,1.0904,1.2832,1.7184,1.7578,space,1.0076,2,23,1
3,5.2978,3.1846,1.3249,1.5786,1.492,1.742,space,0.4512,2,20,1
3,1.924,6.0012,1.9941,1.9149,2.4187,1.8686,y,1.6989,3,9,1
3,3.6343,2.5062,1.5751,1.5171,1.8965,2.0663,n,0.2172,2,8,1
3,4.4817,1.663,1.517,1.4317,1.2321,1.7346,y,0.9223,1,4,1
3,4.6005,2.7805,1.1529,1.586,1.8666,0.8832,y,1.5931,2,5,1
3,4.8692,3.8893,2.4652,3.0503,1.6806,1.4726,space,1.1533,1,22,1
3,1.964,3.9807,1.282,1.7807,1.6324,1.675,space,0.4486,1,16,1
3,2.5062,2.8484,1.1926,1.0991,1.7544,2.1529,space,0.9622,1,19,1
3,2.5481,8.383,1.7908,1.3654,1.3337,2.5511,space,1.5871,2,14,1
3,2.8796,3.9698,1.4143,1.475,1.6922,1.6646,space,1.1506,3,24,1
3,2.5063,4.0494,2.1563,1.814,2.8368,2.2661,y,0.5055,1,1,1
3,1.8513,4.6367,2.433,1.584,1.2678,1.1816,n,1.0004,2,11,1
