participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
1,0.6962,0.8679,0.6013,1.0896,1.5976,1.0471,y,2.1891,3,6,1
1,1.6651,1.0169,0.5145,0.9368,0.7158,0.5996,n,0.3284,1,10,1
1,0.5794,0.8804,0.5538,0.6302,1.1535,0.9552,space,0.1127,3,15,1
1,1.1719,0.9976,0.54,0.6987,0.6341,0.4884,space,0.0498,1,19,1
1,2.5619,0.9522,0.5302,1.2365,0.9791,0.9855,y,0.4312,2,2,1
1,0.9042,0.6809,0.5848,0.4982,0.4483,0.4978,space,0.0339,3,21,1
1,0.5556,0.8867,0.4676,0.4805,0.5001,0.6556,n,0.0872,1,7,1
1,1.2254,1.8859,0.4831,0.4872,0.4757,0.53,n,0.5018,3,12,1
1,0.596,2.8089,0.5047,0.6465,0.4662,0.6385,space,0.1831,2,23,1
1,0.6038,0.9146,0.623,0.549,0.6229,0.5572,n,0.2265,2,8,1
1,0.7563,0.901,0.4886,0.4649,0.5144,0.7572,space,0.4398,3,24,1
1,0.6483,2.033,0.5346,0.4426,0.6638,0.677,y,0.367,1,1,1
1,0.5026,0.5807,0.5381,0.4921,0.8574,0.7741,y,0.9157,1,4,1
1,1.432,4.1507,0.5757,0.6494,0.4849,0.5375,space,0.2872,3,18,1
1,4.0225,0.7439,0.5152,0.4523,0.5135,0.4298,space,0.6206,2,14,1
1,0.7466,2.3861,1.0437,0.5373,0.4344,0.641,space,0.1366,2,17,1
1,1.3371,0.9067,0.4813,0.4346,0.5367,0.9982,y,0.3319,3,3,1
1,0.8191,0.6827,0.5024,0.4174,0.5311,0.5392,space,0.7836,1,22,1
1,0.3969,0.7867,0.4292,0.4911,0.501,0.4244,n,0.6902,2,11,1
1,0.5898,0.7176,0.4403,0.4462,0.4505,0.64,y,0.0495,3,9,1
1,0.7491,3.1589,0.4977,0.4305,0.4743,0.8402,space,0.8097,2,20,1
1,0.6035,1.4303,0.7804,3.6974,0.4667,0.4762,space,0.2005,1,16,1
1,2.6833,1.7247,0.5105,0.5379,0.8166,0.4097,y,0.8408,2,5,1
1,0.6167,0.717,0.4173,0.4043,0.567,0.5504,space,0.1709,1,13,1
