participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
88,6.3004,8.286,1.7848,2.8763,3.161,1.6936,n,1.8849,1,11,1
88,34.1079,3.7262,2.1606,2.2375,1.6479,2.1549,space,0.2211,3,16,1
88,3.7218,3.9099,1.74,2.4341,2.7974,1.9497,y,2.774,2,9,1
88,1.7207,4.5011,1.5169,2.4506,2.2347,2.0295,space,0.1504,3,13,1
88,1.6009,4.3039,1.3043,2.1893,2.0726,1.6089,space,3.8915,2,15,1
88,6.4785,4.6749,1.8768,2.8941,2.29,2.6204,space,0.4094,1,17,1
88,2.8197,5.7454,3.2173,2.7106,2.018,3.0051,space,0.3199,2,24,1
88,5.7536,4.0364,2.4101,3.5624,2.8364,2.4244,space,2.4336,2,21,1
88,2.2087,3.2521,2.2546,2.306,2.4374,1.4846,n,2.3006,2,12,1
88,3.6021,6.5175,1.868,2.6745,2.412,1.9725,y,1.9888,2,3,1
88,2.4031,4.9003,2.5457,2.4179,6.867,2.7337,n,2.0847,3,10,1
88,3.3503,3.4669,1.7513,3.3681,2.5667,2.5999,space,1.9177,1,14,1
88,5.2812,4.1581,3.4575,2.334,3.4044,16.8373,space,1.085,1,20,1
88,2.6711,3.9348,1.6503,1.9402,2.1171,2.2343,y,0.9937,3,4,1
88,4.0802,5.7115,2.4881,2.8763,2.8648,5.3332,y,1.1882,2,6,1
88,2.6867,4.1552,1.8159,2.2987,2.9348,2.6519,n,0.8661,1,8,1
88,2.5221,3.5023,2.1672,2.6563,2.4185,3.584,space,2.0367,3,22,1
88,3.4846,6.0014,2.4174,2.237,2.3888,2.8345,space,2.0098,3,19,1
88,2.8845,5.3226,2.0711,2.8681,2.7891,2.9007,n,1.7012,3,7,1
88,5.9179,10.8008,2.8506,2.9006,2.2376,1.7872,space,1.7675,2,18,1
88,2.5622,7.5085,1.6498,2.0672,2.2878,2.2411,space,2.3939,1,23,1
88,3.8383,4.36,2.6453,3.3175,12.4459,3.1775,y,3.7376,1,2,1
88,4.5309,5.965,2.148,3.0392,3.263,1.4335,y,1.6834,1,5,1
88,2.0852,4.3156,3.0735,2.7556,3.4695,2.6894,y,1.1372,3,1,1
