participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
49,4.8818,7.0454,1.7029,4.0584,5.2164,1.9652,space,0.2506,2,13,1
49,7.5456,4.93,2.8027,4.7727,5.0475,4.5652,y,10.0077,3,2,1
49,2.3911,7.0916,2.4424,3.8246,2.2978,2.4608,space,0.0047,1,18,1
49,19.758,16.7621,2.2275,1.7329,2.1601,3.9414,n,4.1222,2,7,1
49,5.1359,4.2285,1.2363,1.5444,1.8292,1.83,space,4.7816,3,17,1
49,4.2126,7.0691,1.9135,2.0607,2.0265,1.7253,n,1.3877,3,8,1
49,9.8709,3.5427,1.4277,2.9767,1.6873,2.1083,y,8.8113,2,4,1
49,3.8433,4.4781,1.9613,3.0598,2.4522,3.0064,y,1.3522,1,6,1
49,3.6631,10.036,1.7252,1.6486,4.0468,3.3228,y,1.174,2,1,1
49,3.7613,15.0952,3.2258,2.3807,1.7754,2.5772,n,3.4862,1,12,1
49,2.6652,10.5343,1.3601,1.2442,1.3954,1.7943,space,1.4664,3,23,1
49,4.6909,5.2105,1.7111,4.3738,1.2131,3.5861,space,2.7819,2,16,1
49,7.5964,7.3583,2.045,6.6219,3.2755,0.9033,y,1.5417,3,5,1
49,6.5199,6.2428,2.6455,1.8993,2.6619,2.1579,space,1.8197,1,24,1
49,3.8062,3.451,1.7768,1.881,1.6163,3.4263,space,0.4403,3,14,1
49,2.1632,4.8911,1.8624,2.3603,1.7445,2.2168,y,1.5401,1,9,1
49,4.4891,12.2294,2.815,1.5162,1.3294,2.8106,space,0.4012,2,19,1
49,2.7581,7.1883,1.2945,1.3137,1.7695,1.3927,space,0.5038,2,22,1
49,3.5785,4.394,1.6844,1.8481,2.242,1.7008,n,2.3732,3,11,1
49,1.5107,2.9266,1.0137,1.1956,1.7465,1.2351,n,1.1347,2,10,1
49,3.004,3.4087,1.1114,1.2343,1.1775,1.3771,space,0.1766,1,15,1
49,6.8445,2.8859,2.5506,1.3621,1.2285,2.4778,space,0.1888,3,20,1
49,4.5767,6.1219,1.234,1.1021,1.3777,1.1278,y,4.8608,1,3,1
49,6.6411,9.705,1.3991,2.0609,1.4009,1.5947,space,0.2174,1,21,1
