participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
90,2.4922,5.4085,1.6846,2.1804,2.3249,2.3866,n,1.4412,1,11,1
90,2.9022,4.3397,2.1014,3.0297,2.0016,1.2396,y,1.4574,2,3,1
90,12.7561,5.0433,1.468,2.2661,2.0882,1.6919,space,0.5336,2,15,1
90,13.1659,4.5053,2.7309,2.9203,3.1077,1.6652,space,0.9435,3,19,1
90,3.4963,3.8953,1.6051,1.9088,2.8705,2.2218,y,1.3929,1,2,1
90,3.7832,3.3999,3.1189,2.3208,2.4257,1.0574,y,1.0448,1,5,1
90,5.8019,5.9615,1.3494,2.0867,1.9708,1.9114,n,0.5666,1,8,1
90,2.7429,5.529,1.422,1.184,1.9494,2.022,y,1.5364,3,4,1
90,2.7196,3.1896,1.5442,1.8047,3.0764,2.018,space,0.783,2,24,1
90,2.5576,2.6559,1.3192,2.4231,2.0645,1.9102,y,1.5662,2,9,1
90,3.1343,5.1077,1.2989,2.7225,2.7262,1.8283,space,0.9558,2,18,1
90,1.2391,9.9334,2.1311,1.0858,2.3091,1.758,y,1.0632,3,1,1
90,3.2372,3.0094,0.8374,1.3518,2.6884,1.6949,space,0.0865,1,17,1
90,2.0241,7.8936,2.4141,2.1169,1.6935,1.6235,y,1.1831,3,10,1
90,2.0919,3.7573,1.1053,1.1231,1.241,1.8268,n,1.8661,3,7,1
90,5.8746,5.4191,3.6919,2.1099,1.9811,2.1568,space,0.7228,1,20,1
90,3.2732,4.3995,1.1342,2.195,2.8442,1.7818,space,0.388,1,23,1
90,4.0958,3.2399,2.9333,4.2418,1.9986,1.9057,space,0.6168,2,21,1
90,2.1643,3.5108,1.504,1.5353,1.9381,1.5726,space,0.4742,3,22,1
90,1.3753,4.3795,1.8671,1.8669,1.6487,1.4791,y,3.4706,2,12,1
90,3.4638,2.6348,2.0592,1.7099,2.1403,2.6664,y,1.0715,2,6,1
90,5.2619,4.8387,1.7734,1.3483,1.3106,3.3308,space,0.6899,1,14,1
90,1.6358,3.7935,1.4941,1.9648,1.2748,1.2818,space,0.4236,3,16,1
90,3.6071,3.7753,2.2098,1.7959,3.3587,3.2076,space,0.1905,3,13,1
