participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
62,2.0681,5.8839,1.4057,2.2345,2.2119,1.3012,space,1.2689,3,18,1
62,4.5272,3.5,1.5849,1.5693,1.6267,1.5675,space,0.0196,1,22,1
62,2.0337,4.4026,1.5,1.4336,2.5516,1.4547,space,1.6369,2,23,1
62,1.785,3.2532,1.651,1.4965,1.7844,1.7017,space,1.0844,1,13,1
62,3.1054,3.5264,2.2853,2.656,1.6024,2.6423,space,0.9522,2,14,1
62,2.4177,3.8343,1.7447,1.2189,2.3196,2.7774,space,0.4786,3,24,1
62,1.8357,2.5332,1.5353,1.754,1.5839,1.2036,y,2.1357,3,3,1
62,2.5581,3.8258,1.3959,1.7182,2.2889,1.5379,n,0.525,2,8,1
62,2.9782,5.0932,1.7524,3.8005,2.3845,1.0225,y,1.3345,2,5,1
62,2.1562,6.6218,6.5027,2.5335,1.302,1.3367,space,0.4003,1,16,1
62,3.2236,3.9887,2.2337,1.5271,2.0578,1.6178,space,0.3183,1,19,1
62,1.4008,2.912,1.7539,1.0863,1.494,2.2403,n,1.1844,1,10,1
62,1.6788,2.9677,1.4191,1.6012,2.2691,1.1626,space,0.2517,2,17,1
62,1.1254,2.8524,1.477,1.0019,2.7338,1.3562,y,2.2354,1,1,1
62,2.6847,3.3456,1.5341,1.6509,1.5341,1.9891,y,0.8451,3,9,1
62,1.1677,2.1504,1.4511,1.7016,1.3828,1.196,n,2.9681,3,12,1
62,2.2333,1.958,2.1083,1.1869,1.4733,1.9437,y,0.9589,3,6,1
62,2.2446,1.9569,1.0009,1.3909,1.334,1.6682,y,0.6536,1,4,1
62,3.1523,3.1003,1.2673,2.3779,1.8624,1.5932,y,1.2178,2,2,1
62,2.2361,3.2757,1.2781,1.2421,1.0842,1.4236,y,1.0182,1,7,1
62,2.3776,4.2005,1.9018,1.3002,1.6348,1.4574,space,0.119,3,21,1
62,1.5535,3.0172,1.8673,1.5898,3.5163,1.2335,n,1.6514,2,11,1
62,4.2591,3.622,1.5667,1.7093,1.0592,1.8231,space,0.229,2,20,1
62,1.5683,2.4935,1.8284,1.3112,1.5421,0.9058,space,0.1345,3,15,1
