participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
107,1.0766,1.8427,1.077,1.3683,1.0913,0.6624,y,0.7885,3,11,1
107,1.5139,0.7777,0.894,0.7605,0.8242,0.9104,space,1.1211,3,14,1
107,1.9449,1.8328,0.9934,0.7881,0.6364,0.6306,y,0.4019,3,5,1
107,1.2906,1.3089,0.868,0.6537,0.8165,0.5719,space,0.3339,3,17,1
107,1.4763,1.4732,1.1464,0.9314,0.9601,1.1299,n,0.588,2,7,1
107,0.9762,1.2744,1.0093,0.9007,0.7843,0.7942,space,0.3847,2,16,1
107,0.7406,1.0781,0.8993,0.8451,0.7649,0.7007,n,2.7414,1,12,1
107,1.4275,2.027,0.693,0.8502,1.0125,0.7146,space,0.6377,1,18,1
107,0.8087,2.9049,0.7615,0.9059,1.0093,0.8271,y,1.8046,2,1,1
107,2.5814,1.2925,0.9763,0.7959,1.2169,0.5953,space,0.2057,2,13,1
107,1.6769,2.8115,0.9795,0.848,0.9602,0.7969,space,1.0033,1,15,1
107,1.359,1.2589,0.8611,0.9002,0.7941,0.7833,n,0.2884,3,8,1
107,1.1657,2.1228,0.8957,0.8359,0.8352,0.898,y,0.5394,1,9,1
107,1.5927,1.4734,0.9176,0.9953,0.8331,0.9255,space,0.0689,2,19,1
107,1.7105,1.5494,0.9174,0.6437,0.7149,1.1411,space,0.4593,3,20,1
107,1.4277,1.5909,0.7926,1.0817,1.0933,0.8756,n,1.1537,2,10,1
107,2.2594,1.2308,0.8683,0.8426,0.5938,0.7016,space,0.4048,1,21,1
107,1.4973,1.7519,0.8772,0.5765,0.6509,1.0642,y,0.193,1,6,1
107,1.4802,1.5433,0.8572,1.0678,1.3791,1.127,y,0.6543,3,2,1
107,1.0616,1.52,0.9003,0.6647,0.7591,1.0103,space,0.4052,3,23,1
107,1.1096,1.5962,0.7176,0.7598,0.7991,1.1446,space,0.3262,2,22,1
107,1.5462,1.2324,0.6501,0.8763,0.809,0.892,y,0.2693,2,4,1
107,0.9286,1.3911,0.8814,0.5302,0.8662,0.6923,y,0.3228,1,3,1
107,1.7501,1.7244,0.8075,0.9896,0.6727,1.1413,space,0.4072,1,24,1
