participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
46,6.7658,3.7442,2.2348,1.6342,1.5646,1.8304,space,0.2903,3,20,1
46,3.6525,1.9765,1.1361,1.9339,1.9995,1.9137,y,1.6992,3,2,1
46,8.9035,1.5133,1.1777,2.0305,1.409,1.7171,y,0.6011,2,4,1
46,37.2848,1.6671,1.6281,1.3285,1.6899,1.1513,space,0.4167,2,13,1
46,2.5169,2.1226,2.701,2.0689,1.3162,1.1196,y,0.5862,1,3,1
46,4.8154,2.3848,1.2021,1.6517,2.2681,1.7994,y,0.8019,1,6,1
46,2.6858,3.8513,2.1849,1.0009,1.2663,1.7169,y,0.7854,2,1,1
46,3.0172,2.5753,1.1683,2.0676,2.0579,0.9502,y,1.2834,3,5,1
46,22.8372,2.2924,1.0774,0.7746,1.2856,1.2314,space,0.4851,1,24,1
46,8.2026,2.1268,0.7818,0.661,0.8132,1.7798,n,0.9742,2,7,1
46,3.2608,2.4957,0.7564,0.832,0.835,1.1715,space,0.1455,3,17,1
46,4.6106,1.5637,0.8126,1.5269,1.6294,5.2952,n,4.052,1,12,1
46,6.5349,2.7252,0.777,0.698,1.0227,1.3099,space,0.0213,1,21,1
46,1.5166,2.696,0.9191,1.3685,2.4343,3.7182,space,0.3102,2,22,1
46,4.919,1.7836,0.8329,0.7263,1.0021,0.9834,space,3.7575,1,15,1
46,2.3935,1.6883,0.7469,1.2266,1.0299,1.3287,y,0.6198,1,9,1
46,4.1294,8.1278,0.8634,1.53,1.1088,1.1529,space,0.2372,1,18,1
46,1.3667,1.6729,0.9041,1.0114,0.9149,0.9361,y,2.4361,3,11,1
46,4.1156,1.394,1.9995,0.879,1.2511,1.4185,space,1.9396,3,14,1
46,7.2117,2.5857,0.6962,0.8637,1.1013,1.4655,space,0.6379,2,19,1
46,1.26,3.4636,1.0169,0.9511,1.0739,1.4159,space,0.0686,3,23,1
46,0.8306,2.6537,1.2347,1.1068,1.0997,0.9009,n,0.5405,2,10,1
46,2.4782,1.7459,1.9358,1.2481,1.4554,1.0304,n,0.7863,3,8,1
46,4.4476,1.8828,0.8662,0.9168,0.9011,0.7632,space,0.0767,2,16,1
