participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
52,2.9708,3.9168,1.6165,1.9057,2.2668,1.8997,n,0.7036,3,7,1
52,3.1498,18.1347,6.1501,1.788,2.6836,2.1499,space,1.6349,3,22,1
52,6.7834,9.5002,1.367,1.7204,1.5333,1.9711,space,1.0995,2,24,1
52,3.4002,9.4331,2.1703,1.2847,1.6552,1.3999,space,1.3506,2,15,1
52,2.5182,6.1384,1.4663,1.1057,1.9399,1.5833,space,0.59,1,20,1
52,1.583,2.5998,1.4334,1.5195,2.2049,1.7225,y,1.8247,2,9,1
52,4.8669,3.0494,1.0519,1.4153,1.7499,1.2852,space,0.6833,1,23,1
52,1.2872,2.4996,1.0864,1.1166,2.3002,1.2999,space,0.0005,3,13,1
52,1.4829,2.8703,1.5833,1.7671,2.083,1.3558,y,0.9014,3,1,1
52,0.9555,2.783,4.0335,1.402,1.0169,2.167,n,2.7862,2,12,1
52,3.6333,3.0998,1.5829,1.0999,1.3217,1.5999,space,0.4552,1,17,1
52,2.833,2.4166,1.1334,1.4835,1.5331,2.3832,space,0.6178,1,14,1
52,4.5831,2.6831,1.1323,1.633,2.0833,1.1841,y,1.2042,1,5,1
52,1.9513,2.3003,1.0165,1.1374,1.4663,1.3496,space,0.2503,3,19,1
52,1.5554,4.533,1.6052,1.9501,1.5831,0.8664,n,0.9382,1,11,1
52,3.5352,3.7998,1.3177,2.4061,1.7168,1.2368,space,0.2669,3,16,1
52,2.2054,2.616,1.2333,1.166,1.2497,1.7566,y,0.507,3,4,1
52,8.5672,2.716,1.0166,1.15,1.6015,1.167,space,2.1337,2,21,1
52,2.4333,4.2889,1.0011,1.689,1.1832,1.4041,n,0.3671,1,8,1
52,0.9335,2.1711,2.2838,1.7006,1.2501,1.0998,n,0.3671,3,10,1
52,1.0353,1.871,0.9498,1.5829,0.95,1.3372,y,1.5337,2,3,1
52,6.4836,4.2831,1.0335,2.2,1.336,1.2333,space,97.6728,2,18,1
52,1.2833,1.8167,1.1502,1.9999,2.5331,1.8374,y,0.9679,2,6,1
52,3.3676,7.383,1.5664,1.5163,1.9061,1.5352,y,0.9671,1,2,1
