participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
36,2,3.496,1.499,1.966,1.752,1.704,n,0.623,2,8,1
36,3.212,2.482,1.53,2.914,3.215,1.214,y,1.057,2,2,1
36,3.281,2.181,1.434,1.533,1.252,1,y,0.901,3,3,1
36,1.564,4.697,1.136,1.148,2.081,1.413,n,1.087,2,11,1
36,3.268,3.316,1.585,1.298,1.482,1.366,space,0.518,3,21,1
36,2.98,2.281,1.33,1.154,1.997,1.581,space,0.468,2,20,1
36,6.013,3.914,1.53,1.45,1.766,1.734,space,0.471,3,24,1
36,4.998,4.114,1.31,1.219,1.465,1.148,n,0.634,1,7,1
36,3.082,4.468,1.13,1.112,1.735,1.2,space,1.169,1,16,1
36,3.833,3.083,1.116,1.385,1.635,1.301,y,1.375,3,9,1
36,4.4,2.013,1.231,1.683,1.527,0.768,y,0.851,2,5,1
36,2.332,1.68,1.682,1.114,1.166,1.561,y,0.536,3,6,1
36,1.631,2.779,1.197,1.415,1.03,1.033,n,0.536,1,10,1
36,1.763,2.647,1.314,1.33,0.901,1.401,y,7.237,3,12,1
36,2.699,1.545,0.715,1.269,1.014,1.263,y,0.169,1,4,1
36,1.233,2.278,0.868,1.066,1.069,1.249,space,1.818,3,18,1
36,4.364,1.797,1.383,1.38,1.913,1.563,space,1.818,2,14,1
36,4.73,4.013,1.565,1.147,1.43,1.033,space,1.336,2,17,1
36,1.783,8.014,1.616,1.351,1.615,1.399,space,0.934,1,22,1
36,1.183,5.795,2.201,3.197,2.346,1.178,y,0.838,1,1,1
36,1.317,2.746,1.146,1.1,1.33,1.048,space,0.119,1,13,1
36,1.729,2.065,1.148,1.05,1.448,1.031,space,0.069,3,15,1
36,2.379,1.762,0.747,1.181,0.964,0.998,space,0.935,1,19,1
36,2.331,20.614,0.814,0.912,0.932,0.854,space,1.453,2,23,1
