participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
60,1.6206,3.9274,1.0166,0.9056,1.1777,0.9498,space,0.0628,2,18,1
60,2.9736,1.9894,1.6436,0.9587,1.0441,1.4035,space,1.9661,2,24,1
60,1.5673,2.8085,0.9586,1.168,1.4168,1.0668,y,0.7212,1,2,1
60,1.35,2.7802,1.0241,0.9437,1.05,0.7865,space,0.1385,1,17,1
60,1.8064,2.2776,0.7136,0.8035,0.7284,0.8264,space,0.1829,1,23,1
60,1.3514,2.8167,0.7795,0.9168,0.7134,1.2564,n,1.3664,3,7,1
60,2.0918,2.1075,1.0027,0.7637,0.7858,0.7405,space,0.1071,1,20,1
60,0.7842,3.0841,0.8301,0.8602,0.775,0.7901,n,1.0096,1,11,1
60,1.4111,2.5565,0.7275,0.8672,0.8292,0.8694,space,0.1001,3,22,1
60,1.187,1.554,0.7248,0.6719,0.7511,0.9835,y,0.2687,2,6,1
60,1.3884,3.6933,0.65,0.6683,0.8216,0.7587,y,1.2496,2,9,1
60,4.1538,1.5507,0.604,0.6477,1.0764,0.7096,space,0.3446,3,13,1
60,1.0032,1.6324,0.5856,0.8248,0.9002,0.7515,y,0.3369,3,4,1
60,1.3758,1.3002,0.5835,0.734,0.7231,1.0519,space,0.0246,1,14,1
60,1.2833,1.7414,0.7,1.0166,1.008,0.6668,y,0.3954,1,5,1
60,1.2345,1.5227,1.3005,0.6498,0.7333,0.6666,y,0.6935,2,3,1
60,0.6657,1.3619,1.0979,0.7165,0.8439,0.8835,y,1.0692,3,10,1
60,0.9166,1.5605,0.8174,0.8011,0.6899,0.7668,space,0.0725,3,16,1
60,0.9469,1.6724,0.6808,0.5802,0.7499,0.9333,n,0.7208,1,8,1
60,1.2701,1.7031,0.7001,0.8076,0.6936,0.7134,space,0.0098,2,21,1
60,0.7196,0.9994,0.8669,0.8352,0.6628,1.0863,n,0.8951,2,12,1
60,1.0001,1.07,0.6296,0.6335,0.645,0.6005,space,0.1709,2,15,1
60,1.0036,1.3675,0.6022,0.7919,0.9574,1.0626,space,0.1839,3,19,1
60,0.8341,1.8971,1.0514,0.6448,0.5063,0.6003,y,0.2738,3,1,1
