participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
104,1.5588,3.4541,1.3706,2.0163,1.4728,1.3587,n,0.7424,3,11,1
104,3.4819,5.9814,1.3166,1.8939,1.4418,1.3442,space,1.7152,2,13,1
104,2.7762,3.0361,1.9039,1.6253,1.359,1.3773,space,1.2099,1,21,1
104,2.2754,2.3792,1.0581,1.3035,1.1757,0.9775,space,2.437,1,15,1
104,3.583,1.8253,1.5177,1.024,5.6881,2.9453,y,0.9358,1,6,1
104,4.0432,2.1288,0.8263,1.246,1.128,1.3134,space,1.3766,1,24,1
104,1.3607,1.6641,0.994,1.8105,1.3915,0.9288,n,0.582,2,10,1
104,1.3362,2.0995,1.7041,1.4792,1.9747,1.1978,space,0.4552,2,16,1
104,1.705,1.7671,1.2336,1.4458,1.1836,1.1298,n,0.5134,3,8,1
104,0.2858,4.3175,1.0197,0.8562,1.1632,1.339,space,0.8474,3,23,1
104,2.613,1.9779,0.9573,2.1392,1.5596,2.6909,space,4.268,2,22,1
104,1.9665,1.4969,0.7863,1.1162,1.1964,1.1999,y,0.9633,1,9,1
104,1.2514,1.673,0.7387,1.5613,1.3735,1.049,space,2.4314,3,17,1
104,0.9926,2.8557,1.4874,0.7502,0.7925,1.0865,n,1.8909,1,12,1
104,4.9675,2.9425,0.921,1.6194,1.8257,0.8902,y,0.3576,3,5,1
104,0.3851,3.4454,0.7308,0.6706,2.6926,1.8531,n,0.5239,2,7,1
104,2.3033,1.5736,1.4359,1.2988,1.3082,1.0841,space,1.4366,3,14,1
104,2.3785,1.7135,0.7994,0.887,1.0733,1.2633,y,1.0207,3,2,1
104,2.0103,1.8568,0.943,0.9263,1.9594,1.2252,y,1.0978,1,3,1
104,3.9113,1.9208,1.4349,1.5361,1.1814,1.1773,space,1.1437,3,20,1
104,2.3816,2.0992,1.9322,1.5794,1.8532,1.9198,space,1.0894,2,19,1
104,2.3732,3.2129,0.8869,0.8347,1.6382,1.0366,space,0.4701,1,18,1
104,3.005,2.2047,1.6302,2.2714,1.3009,1.9146,y,0.82,2,4,1
104,1.8538,2.5841,1.2737,0.9805,1.4248,1.2159,y,0.8246,2,1,1
