participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
2,2.5375,3.7728,2.1739,1.9219,2.4775,3.7909,space,1.6557,1,13,1
2,2.2592,3.2737,1.8701,2.2526,2.2967,2.2501,space,1.7959,1,22,1
2,6.0908,2.4997,2.095,2.7157,2.3726,2.0967,space,0.5469,3,18,1
2,9.4427,3.0538,2.33,2.8141,2.8216,2.5583,n,0.7001,2,8,1
2,4.4307,3.3736,2.1409,2.2384,2.1478,2.2846,space,0.7308,2,20,1
2,2.0267,8.9718,2.3004,2.2224,1.821,2.0855,space,0.3322,3,15,1
2,2.4167,2.2909,2.0775,2.1873,2.755,2.2198,y,1.1222,2,2,1
2,1.9461,2.3344,2.1403,1.7895,2.0913,2.2459,y,0.891,3,9,1
2,1.5318,2.5604,2.2545,2.1552,2.0171,1.9558,n,1.8104,2,11,1
2,2.1727,2.7737,2.6807,5.2195,4.1499,1.643,space,0.9701,2,23,1
2,9.0521,3.4366,2.3021,2.8416,2.5456,2.3448,space,0.1042,2,14,1
2,3.2288,3.4178,4.0984,14.352,28.7523,2.4856,n,2.589,2,5,1
2,2.375,2.1414,1.8622,1.5864,1.6301,1.7146,space,0.3867,2,17,1
2,1.8392,1.9383,1.9087,1.8932,1.8583,1.9045,n,0.8412,1,7,1
2,15.0619,9.4552,2.0052,2.112,2.0183,1.9003,y,0.7865,3,3,1
2,2.0423,3.1294,2.3924,2.1633,1.6822,1.7555,y,4.5118,3,12,1
2,2.8183,2.5278,1.9987,2.1343,2.1735,1.8865,n,0.5311,1,10,1
2,2.5152,4.1167,1.9618,1.9292,1.9897,2.2334,space,0.0413,3,24,1
2,2.6095,2.8358,2.2055,1.9574,2.1976,1.91,space,0.1433,3,21,1
2,1.7073,1.952,1.9704,1.827,2.0151,1.9992,space,0.5243,1,19,1
2,3.6117,2.6541,2.3118,2.0642,2.3493,2.2309,y,1.857,3,6,1
2,1.8905,2.5612,2.0008,1.8949,2.3212,2.3971,y,0.8961,1,4,1
2,1.8831,2.4015,2.0726,2.1444,1.7667,1.8106,y,0.9806,1,1,1
2,2.6375,2.7978,1.8183,497.747,1.3905,1.2164,space,0.192,1,16,1
