participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
28,2.7589,3.0338,1.9889,1.9632,2.6115,1.8976,y,0.6397,1,2,1
28,1.753,2.8672,6.509,2.6305,1.5772,2.0341,n,4.9199,2,12,1
28,2.7213,2.8173,1.7779,2.6071,2.0256,2.317,y,1.0671,2,6,1
28,1.9337,2.9672,1.8073,3.0888,2.2846,2.0841,space,0.4175,3,13,1
28,2.2769,2.9389,1.424,3.9924,2.1838,1.8588,space,0.0341,2,18,1
28,2.2393,2.3673,1.0441,1.7518,2.352,1.842,n,0.5016,3,7,1
28,2.5638,4.773,1.185,1.7004,1.875,2.0508,space,0.0205,1,23,1
28,2.4696,5.4352,2.4845,2.0844,1.9633,2.1465,n,0.56,1,11,1
28,2.2761,2.7321,1.4372,2.3634,1.983,1.8039,space,0.6235,3,16,1
28,2.417,3.5518,1.168,2.0964,2.1062,2.1675,y,0.7724,3,4,1
28,1.863,2.6389,1.3862,2.5933,1.7232,1.8228,n,0.1034,1,8,1
28,3.4011,6.5672,1.5841,2.6016,1.7182,1.3011,space,0.6678,2,15,1
28,1.5335,2.3541,0.8671,1.5107,1.5113,1.7631,space,0.1928,1,17,1
28,2.8004,2.6873,1.8377,1.7672,2.7436,1.2557,y,0.4677,1,5,1
28,1.7466,2.2384,1.006,1.3842,1.4601,1.5753,space,0.0727,3,22,1
28,2.63,2.288,1.5124,1.7124,1.8447,1.5677,space,0.8175,2,21,1
28,1.6595,3.1596,1.4299,1.368,2.5838,1.7253,y,0.3303,3,1,1
28,2.0166,3.3296,1.1178,1.488,1.5,2.4844,space,0.2558,1,20,1
28,1.6673,2.5423,0.9609,1.6121,1.7844,2.6337,space,0.1092,2,24,1
28,1.3576,1.688,1.1429,1.5366,1.3517,1.7235,space,0.4263,1,14,1
28,2.3339,2.3276,0.9922,1.2596,2.0123,1.6283,space,0.1506,3,19,1
28,2.0094,2.6004,1.4124,1.7089,1.8204,1.4752,n,0.2879,3,10,1
28,1.7171,2.4174,0.9906,1.7444,1.7517,1.6688,y,0.4957,2,9,1
28,1.2936,1.9168,0.7177,0.3066,1.234,0.8219,y,0.2926,2,3,1
