participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
86,2.8591,2.8361,2.1874,3.7487,2.2538,1.2387,y,1.41,1,5,1
86,2.9684,2.6675,1.4532,1.2984,1.8668,2.2687,y,1.2061,3,4,1
86,4.0524,4.2706,1.0877,1.3192,1.407,1.4975,space,1.1438,1,17,1
86,1.7182,4.437,1.7833,1.8681,1.6693,1.5361,space,2.593,3,16,1
86,3.1338,2.5362,1.3858,1.8717,1.4871,2.3525,space,9.8545,1,14,1
86,1.768,8.0535,0.951,1.3818,2.2699,1.4202,space,1.8076,1,23,1
86,19.005,2.235,1.1024,1.7681,1.9223,1.5702,space,0.7369,2,21,1
86,3.1886,3.2689,2.6354,1.6178,1.3368,1.935,n,1.3553,3,7,1
86,1.7326,2.6343,1.237,1.5896,1.4023,1.5127,n,0.8355,3,10,1
86,3.6091,6.1485,3.0067,3.2408,2.0002,1.9551,space,1.2067,3,22,1
86,2.4898,2.7501,1.1711,2.0329,1.7159,1.6681,space,7.5584,2,18,1
86,3.6665,11.3524,1.1067,1.5625,1.7898,0.9969,n,1.104,1,11,1
86,2.5902,3.1053,1.287,2.4462,1.5842,1.9515,y,1.571,2,9,1
86,9.2895,3.7347,1.6041,4.4363,1.7402,3.0187,space,4.6921,1,20,1
86,8.9055,4.7293,1.3512,1.1724,1.777,3.4802,space,2.3039,2,24,1
86,2.5116,2.9998,0.9879,2.3026,1.7621,1.6527,n,0.7234,1,8,1
86,1.0655,3.2512,1.4412,1.9524,2.304,5.1923,y,9.2923,2,12,1
86,4.1831,5.5022,2.0883,1.7377,1.7191,0.9657,y,1.5698,2,3,1
86,6.2696,4.3978,2.2794,2.2684,2.2461,2.618,space,0.4635,3,19,1
86,3.0049,2.4184,1.4032,1.5824,2.305,2.2872,y,0.8549,2,6,1
86,6.4506,4.0177,1.4031,2.1724,2.0164,1.1248,space,2.4061,2,15,1
86,5.9514,3.266,3.1315,1.754,1.6398,1.2571,y,1.004,1,2,1
86,16.7543,4.8594,2.0351,1.0972,1.4306,2.3223,y,0.9252,3,1,1
86,2.0848,8.522,1.1047,1.1008,2.4666,1.6194,space,0.8901,3,13,1
