participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
110,2.8886,3.024,3.1233,1.3732,2.0611,1.7558,space,1.7908,3,20,1
110,3.2567,5.6624,1.7528,2.7389,2.5304,0.9997,y,1.1748,3,5,1
110,1.8032,4.2266,0.9273,1.9215,2.6612,0.9411,space,0.3114,2,22,1
110,2.4108,3.1084,1.142,2.1694,2.0382,2.0243,y,0.4687,1,9,1
110,2.8279,5.771,1.1853,1.5943,1.7577,1.9041,y,0.0389,2,1,1
110,3.3652,3.5413,2.27,2.4284,2.6403,2.8737,n,0.7558,2,7,1
110,3.5746,5.5323,1.644,1.6888,1.3699,2.24,space,0.1077,2,19,1
110,1.9033,2.9903,0.7347,1.3371,1.9032,1.3715,space,0.427,3,17,1
110,4.1966,2.9472,0.936,1.4858,1.6924,0.9692,space,0.3563,2,13,1
110,1.5698,3.824,1.3229,2.1204,2.1868,2.2872,space,0.3936,2,16,1
110,3.6103,3.6598,1.504,1.7453,3.4584,1.2058,n,1.3383,3,11,1
110,4.6117,3.3799,2.5575,2.1907,1.8294,2.7922,y,0.8255,1,6,1
110,2.644,3.0277,1.7557,1.7554,2.0031,1.9731,y,0.1902,1,3,1
110,3.0729,4.6625,1.719,1.4864,1.1219,1.454,space,0.0897,1,18,1
110,1.608,3.1251,1.6525,1.2052,2.3123,1.2554,y,0.6863,3,2,1
110,3.3253,2.1719,1.3678,1.41,1.0028,1.4535,n,1.2553,1,12,1
110,1.636,2.6038,1.002,1.1333,1.2507,1.0778,space,0.0518,1,15,1
110,1.2515,1.9442,0.8204,1.0854,1.2346,1.4178,y,0.1348,2,4,1
110,1.9952,2.9082,1.0032,1.638,1.6029,0.9546,n,0.4431,2,10,1
110,2.2945,2.9476,0.7865,0.8013,1.2027,1.2852,space,0.1522,3,23,1
110,1.4348,2.9899,1.8225,2.1917,1.4525,1.2353,n,0.5892,3,8,1
110,1.2285,2.2883,0.869,0.7925,1.4294,1.755,space,0.3203,3,14,1
110,2.6559,3.228,1.1387,1.3722,1.4126,1.1547,space,0.46,1,21,1
110,3.5274,4.011,1.3567,1.2521,1.1907,1.9789,space,0.0197,1,24,1
