participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
82,3.22,5.812,3.306,3.335,2.717,2.451,space,0.531,2,24,1
82,7.265,2.965,2.316,2.791,2.326,2.027,n,0.581,1,8,1
82,3.069,3.736,1.374,1.857,2.811,1.69,space,1.596,3,22,1
82,1.456,5.808,2.317,1.976,1.99,1.542,n,2.51,2,12,1
82,5.833,3.567,1.332,1.455,1.556,1.398,y,2.073,2,3,1
82,2.269,3.059,1.356,1.655,1.472,1.681,space,1.145,1,20,1
82,1.985,2.181,1.543,2.47,1.967,2.098,y,0.492,2,6,1
82,12.059,1.763,1.278,1.794,1.484,1.225,space,0.092,2,18,1
82,1.455,5.647,1.265,2.083,1.817,1.5,n,1.365,1,11,1
82,2.19,2.385,1.324,1.339,1.279,1.783,y,1.564,3,4,1
82,5.542,1.985,1.154,1.434,1.413,2.174,y,0.459,2,9,1
82,1.633,1.702,1.068,1.194,1.131,1.246,space,0.677,1,14,1
82,1.838,3.452,1.079,1.229,1.381,1.325,space,1.045,3,19,1
82,2.133,2.492,1.281,1.397,1.563,1.215,y,1.132,1,5,1
82,3.723,2.184,1.423,1.189,2.071,1.141,n,0.236,3,10,1
82,2.394,2.475,1.235,1.081,1.607,1.333,y,0.419,1,2,1
82,1.976,5.24,0.977,1.204,1.016,1.059,space,0.052,3,16,1
82,1.83,2.114,0.912,0.889,1.188,1.012,space,0.146,1,23,1
82,6.372,1.457,163.795,0.879,0.704,0.651,space,2.258,3,13,1
82,37.48,2.066,0.799,0.81,0.785,0.773,space,0.646,1,17,1
82,1.973,1.925,0.841,0.925,1.157,1.272,y,1.16,3,7,1
82,0.962,4.018,0.933,0.846,1.278,1.049,y,0.425,3,1,1
82,1.689,1.718,0.942,0.848,1.434,1.057,space,0.336,2,15,1
82,2.353,2.987,1.138,0.883,1.29,0.898,space,1.207,2,21,1
