participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
25,2.3791,6,1.5958,2.2131,2.3245,1.7277,space,1.5749,3,16,1
25,2.3119,2.1261,1.3416,1.3903,1.8139,1.4815,y,1.3587,3,4,1
25,2.4621,4.4162,1.6638,3.1086,1.5591,1.2419,n,0.4356,1,8,1
25,2.4876,2.7436,1.6375,2.0524,1.6168,3.3183,space,0.4035,2,24,1
25,3.4138,2.5268,1.2192,1.2388,1.6676,1.3854,space,0.0028,3,19,1
25,2.7538,2.3951,1.0822,2.4788,1.4638,1.1796,y,3.8195,2,3,1
25,2.5682,2.1347,1.1964,1.2115,1.2711,1.496,space,1.6352,2,21,1
25,3.6033,2.2004,1.2323,1.0693,1.1842,1.8818,space,2.9372,1,14,1
25,3.1297,1.6307,0.8178,1.203,1.2442,2.529,y,0.886,2,6,1
25,2.6943,1.86,0.9093,1.1958,2.4123,1.4136,n,1.2939,3,10,1
25,3.043,2.4674,1.1939,1.1944,1.4945,1.7923,n,0.9862,3,7,1
25,2.484,3.629,1.071,8.9936,2.2626,1.1951,y,3.7692,1,5,1
25,2.5261,22.8305,0.8974,1.3122,10.1118,1.2836,y,2.3084,2,9,1
25,4.9451,1.6638,2.189,0.9129,1.2905,1.7003,space,0.1185,1,20,1
25,1.2148,3.1371,0.7083,0.7284,0.8206,1.2993,space,0.2698,1,17,1
25,1.875,3.0821,0.8866,0.655,1.0505,1.3141,space,0.4961,1,23,1
25,1.6173,1.8809,0.6219,1.1013,1.2434,1.0798,space,0.1047,3,13,1
25,6.6651,3.3824,0.8982,3.201,1.8448,3.9539,space,2.7524,3,22,1
25,1.1616,1.9937,0.8519,0.6862,1.1353,0.9535,space,0.0195,2,18,1
25,1.4542,2.5684,2.035,0.9548,1.2524,0.9854,space,0.4518,2,15,1
25,1.621,2.0191,0.9517,1.1184,2.0519,1.0847,n,1.4682,3,1,1
25,1.519,11.3843,1.0852,1.0855,1.5026,1.1684,y,2.6853,2,12,1
25,2.7181,2.0854,0.9525,0.9529,3.9352,1.6183,y,2.5859,1,2,1
25,0.9624,3.128,1.8528,2.3138,1.564,1.4124,n,2.0686,1,11,1
