participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
106,2.6028,2.234,1.5904,2.2332,2.4891,3.4179,y,1.0207,1,9,1
106,2.333,3.5691,1.5164,1.8182,2.2062,1.4047,y,1.1426,2,1,1
106,1.9695,2.5516,2.6506,1.8167,1.5913,1.6328,space,0.3706,1,15,1
106,1.819,3.7859,1.854,1.9001,1.4012,1.4995,n,0.7747,2,7,1
106,3.1899,3.9518,1.6097,1.5436,1.4722,2.4914,space,0.2972,2,22,1
106,2.2343,1.9758,2.159,3.07,2.1167,1.7364,y,4.5967,1,12,1
106,2.0859,3.1766,1.6529,1.9327,1.7165,1.4911,y,1.1941,3,2,1
106,2.1869,3.6421,2.1572,1.9246,1.5993,1.6002,space,0.1701,1,24,1
106,1.6969,2.3838,1.8087,2.7576,1.8042,1.1823,y,0.9542,3,5,1
106,1.4236,2.1847,1.9666,1.9541,1.5699,1.7773,n,1.1887,2,10,1
106,1.6652,2.5038,1.0415,1.5178,1.536,1.5679,space,0.1474,2,19,1
106,1.6953,4.1044,1.6341,1.3403,1.3832,1.1074,space,0.5221,3,17,1
106,2.3736,1.6918,1.9676,1.4327,1.8,1.4168,y,2.8821,2,4,1
106,1.5009,2.9618,2.0339,2.1711,2.2737,1.2205,n,1.7383,3,11,1
106,1.6076,3.2485,1.5919,1.5008,1.5841,1.406,space,0.3378,3,23,1
106,1.2981,3.402,1.5398,1.3397,1.5168,1.3743,space,0.3943,2,16,1
106,1.9396,2.3093,1.7906,1.4527,1.6669,2.267,space,0.0999,3,14,1
106,4.3564,4.3918,1.2431,1.6389,1.4702,1.1364,space,0.3725,1,18,1
106,1.1921,3.8387,1.3025,1.237,1.3198,2.5877,space,0.3697,2,13,1
106,2.5451,2.3531,1.207,1.2363,1.5215,1.4359,space,0.532,3,20,1
106,1.855,3.7385,1.5024,1.62,1.887,1.4557,space,0.5006,1,21,1
106,1.9041,2.3699,1.4119,1.6702,1.1795,1.3857,y,1.9198,1,3,1
106,1.7551,2.1045,1.5131,0.7064,2.2021,1.6858,y,1.572,1,6,1
106,2.1878,3.2863,2.1745,1.7362,1.6282,1.8029,n,0.5729,3,8,1
