participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
68,2.9249,5.235,2.0909,2.336,2.5814,1.1598,y,2.4063,2,5,1
68,4.2155,4.3164,1.5205,2.1194,2.7307,2.6059,n,1.6646,1,7,1
68,2.6667,5.8824,1.4652,3.2634,1.6173,2.6433,space,1.252,2,14,1
68,3.5611,4.3839,2.2804,2.3626,1.7928,1.4867,space,1.2936,3,21,1
68,2.1535,3.0051,1.3683,4.4364,3.1762,1.5288,n,1.0446,2,8,1
68,2.7799,3.8502,1.7789,1.613,3.73,2.4825,space,0.4379,1,13,1
68,2.669,7.3029,3.18,4.3677,2.7911,2.0534,space,0.2186,3,18,1
68,3.9729,5.0493,1.4461,2.9756,1.5666,1.7176,space,0.1402,2,20,1
68,4.4034,6.8366,2.4351,3.0875,1.9034,1.2156,y,2.4382,3,3,1
68,4.9754,3.9867,1.8892,3.1922,3.3855,1.8347,y,1.2657,2,2,1
68,2.9223,4.3432,1.6253,2.9865,2.5162,3.1892,y,1.7583,3,6,1
68,3.1267,8.6609,2.2225,4.471,4.7091,1.401,n,1.7712,2,11,1
68,3.4774,5.4329,2.3073,2.2552,2.4657,3.1811,space,0.4586,3,24,1
68,3.836,3.577,2.0767,2.9116,3.0353,2.1048,space,0.6877,1,16,1
68,3.5699,5.1534,2.1437,2.9548,1.81,1.6026,space,0.8157,1,22,1
68,3.4874,5.6497,1.7682,1.4403,3.7961,2.049,y,1.5004,1,1,1
68,2.5168,2.9416,2.3704,2.1258,1.3614,2.9936,n,9.7218,3,12,1
68,4.3044,2.3758,1.1321,1.5103,4.2532,2.2158,y,0.9377,1,4,1
68,3.8757,3.2556,1.4202,3.2413,2.4379,1.9031,n,0.9895,1,10,1
68,5.2993,5.4243,2.7826,2.2895,1.7439,5.1743,y,1.5351,3,9,1
68,2.1765,5.1952,1.0708,2.2344,1.3221,1.6531,space,0.2293,2,17,1
68,2.2955,6.5935,1.6817,1.5123,3.5143,2.9797,space,0.3059,3,15,1
68,2.9312,3.0768,1.9345,2.5506,2.0642,4.2367,space,0.197,1,19,1
68,3.0053,11.4697,1.285,1.6159,1.8058,2.0222,space,0.1808,2,23,1
