participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
117,2.0489,4.5246,1.8493,1.6873,2.116,1.7167,y,2.8007,1,11,1
117,1.7556,2.502,1.768,2.1833,2.3241,1.917,n,0.3761,1,8,1
117,2.4502,4.2344,1.6388,1.7235,1.4571,1.6678,space,0.2675,1,20,1
117,1.9074,4.35,1.6402,2.2564,2.0844,2.177,space,1.5009,2,18,1
117,4.3323,4.7317,0.8875,1.2025,1.6178,3.5185,space,0.4553,1,14,1
117,2.7426,4.5362,1.9068,1.9751,2.1719,2.0744,n,2.883,3,7,1
117,1.8163,3.9821,1.0014,1.106,1.6323,2.0492,space,0.0336,1,23,1
117,2.7583,4.4333,1.5717,1.8023,1.9671,2.4671,space,0.2313,3,19,1
117,4.3504,3.024,1.4011,1.4497,3.4163,1.9042,y,1.4674,1,2,1
117,1.4164,2.902,1.2214,1.9426,1.6504,1.6652,n,1.503,3,10,1
117,2.269,3.1161,1.0831,2.4358,2.0669,1.7818,y,1.9524,2,9,1
117,2.2712,4.2595,2.2091,5.2841,2.735,2.3536,space,0.3976,3,16,1
117,4.3159,3.291,1.3573,0.8092,2.383,1.1511,space,0.2409,2,21,1
117,2.6076,4.5187,2.6516,2.55,2.1018,2.3396,space,0.4426,3,22,1
117,6.4741,6.5315,1.1214,1.0686,2.2334,1.7845,y,1.4053,3,1,1
117,3.8533,4.4549,1.9315,1.7867,3.9513,2.2148,space,6.7709,2,24,1
117,2.4381,2.5703,1.851,1.4252,2.5521,2.5826,y,0.805,2,6,1
117,1.2502,3.7655,2.6718,1.9181,1.4339,2.0486,y,2.5509,2,12,1
117,1.4333,3.7016,0.9345,1.2889,1.7001,1.1837,space,0.5915,3,13,1
117,2.3311,2.3109,0.7711,1.2071,1.6344,1.6511,y,0.9021,3,4,1
117,4.8311,3.6523,1.4833,1.3835,2.5499,1.1641,y,1.0517,1,5,1
117,2.2815,2.6816,1.2517,1.2983,1.8048,1.3397,y,1.4355,2,3,1
117,1.9861,5.6662,1.2548,2.2161,2.9071,2.5336,space,0.6,1,17,1
117,1.4576,5.0061,2.1821,1.5322,2.1708,0.999,space,0.5165,2,15,1
