participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
29,4.4315,5.4282,1.4523,2.1813,2.4785,3.4341,n,4.8992,3,4,1
29,2.4545,3.0844,1.5045,2.4602,2.0785,2.2575,space,0.513,3,16,1
29,2.1775,3.5534,1.8028,1.9649,2.7991,2.1745,space,0.9956,2,18,1
29,1.6717,2.3034,1.5903,2.1136,1.8651,1.6412,y,3.835,2,12,1
29,2.4865,4.058,1.6591,4.207,2.5112,1.8937,space,0.4449,2,21,1
29,11.3882,4.0484,1.5714,1.7415,1.6889,1.9583,space,0.3335,1,20,1
29,1.7925,3.6243,1.1339,1.5443,10.0092,1.7762,n,4.2457,1,11,1
29,5.6596,2.4263,1.4472,1.3412,1.3642,1.558,space,1.0172,3,19,1
29,3.687,1.9865,1.4128,2.0428,2.3111,1.712,y,4.6495,2,6,1
29,2.1439,3.3865,2.3134,1.5278,1.5769,1.6452,y,2.6858,2,9,1
29,4.8994,3.8255,1.3338,1.3225,1.3465,1.2788,space,0.0158,3,22,1
29,2.4903,5.0645,1.2132,1.3547,1.1494,1.4349,space,0.918,1,23,1
29,5.7363,5.6195,1.8588,1.7161,1.8041,1.9767,y,1.8461,3,1,1
29,3.1599,2.7936,1.1987,1.6055,3.0762,1.8711,space,2.2336,1,8,1
29,2.035,3.8786,1.6468,2.2943,2.3964,1.2566,y,3.2427,1,5,1
29,2.0473,2.1176,1.0949,1.6882,1.5527,1.305,n,3.9793,2,3,1
29,4.3211,3.0446,1.4376,1.722,1.4777,1.627,space,0.1926,1,14,1
29,16.9548,3.0436,1.1173,1.1024,1.1849,1.6137,space,0.3576,2,24,1
29,3.3584,7.8834,1.0879,1.0489,1.2507,1.3388,n,3.7806,3,7,1
29,1.4543,1.8482,1.2169,1.1274,2.2516,1.2718,space,0.1044,2,15,1
29,1.1999,7.6261,2.1882,2.1713,1.2948,1.406,space,1.2241,3,13,1
29,2.1329,3.5179,1.2805,1.4818,1.3735,1.4893,space,1.5898,1,17,1
29,1.593,2.2172,1.6012,1.8419,2.4129,1.5728,n,7.2987,1,2,1
29,1.4226,3.8801,1.8022,1.9372,3.5449,1.2813,n,3.5808,3,10,1
