participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
93,2.8664,2.356,0.7732,0.8603,1.0822,0.9038,space,0.8777,3,21,1
93,2.9209,2.5717,0.6442,0.9381,1.0996,1.1727,n,0.6582,2,8,1
93,3.2203,8.1083,0.7847,0.8481,1.0924,2.1068,space,1.8506,3,24,1
93,1.9559,4.6559,0.6825,1.2979,1.5192,1.2921,space,1.7852,1,16,1
93,30.3165,1.4555,0.7171,0.9567,1.615,1.3166,y,1.0731,2,2,1
93,0.942,2.543,0.5657,0.9844,0.8398,0.6999,y,6.0941,3,3,1
93,2.3861,3.7224,0.7662,1.1671,1.0005,1.4094,space,0.7538,2,20,1
93,1.4323,3.4863,1.1318,0.8846,1.1549,1.6521,y,0.7941,3,6,1
93,9.9748,3.1861,0.6679,0.7166,0.6101,0.8505,space,0.2446,2,23,1
93,0.5824,2.5213,0.8656,0.8157,1.1754,1.1094,n,1.6528,2,11,1
93,1.5527,1.2225,0.6202,1.152,0.9667,0.8822,y,1.2949,3,9,1
93,1.5661,1.2199,0.731,0.9508,0.8003,2.3889,space,0.238,2,14,1
93,1.6711,2.2219,0.8356,1.025,0.7428,0.8167,space,0.6518,3,18,1
93,1.6839,3.0413,0.9494,1.9592,1.0544,0.969,space,0.9554,2,17,1
93,4.8853,1.5504,0.9263,1.3077,0.9194,0.6243,y,0.4025,2,5,1
93,1.3114,2.3352,0.665,0.5481,0.7833,1.1977,n,0.836,1,10,1
93,0.9839,2.135,0.6171,1.5927,1.5051,1.5546,space,0.2845,1,13,1
93,3.0349,2.218,0.6872,0.9497,0.7725,1.6261,space,0.7215,1,19,1
93,4.1204,2.8923,1.3191,1.167,3.8095,0.9667,n,0.7093,3,12,1
93,2.0999,2.7518,1.3425,0.8559,0.95,0.7522,space,0.3974,1,22,1
93,1.2541,1.8877,3.7426,0.6018,0.8163,0.7107,y,0.5542,1,1,1
93,1.807,1.9176,0.7185,0.7157,1.0005,1.2267,space,0.0068,3,15,1
93,6.4138,1.8886,2.7223,1.7101,0.9377,1.0197,y,0.3386,1,4,1
93,160.6762,2.7029,0.8061,0.686,0.7356,0.9165,n,0.3739,1,7,1
