participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
83,7.6766,7.5172,3.09,1.4277,1.4412,1.8622,space,1.4601,1,20,1
83,3.1643,4.9057,1.1314,1.8983,1.3406,1.3499,y,3.0008,3,4,1
83,2.9631,4.7299,1.2824,1.6277,1.3772,1.489,space,0.8768,3,13,1
83,3.4538,3.744,0.9512,1.9119,1.8741,1.6698,n,3.5224,3,7,1
83,2.8374,11.9311,6.043,2.6046,3.1765,1.4168,n,3.399,1,11,1
83,3.4868,3.8725,1.0083,1.624,1.5262,1.6948,y,1.8281,2,9,1
83,7.3975,2.5915,1.1265,1.8403,3.0442,0.992,y,4.0819,1,5,1
83,3.0199,3.8095,1.069,1.5372,1.5938,1.3202,space,0.5012,1,23,1
83,1.9152,3.5795,0.9473,1.3077,1.1661,1.9578,space,0.4391,2,24,1
83,3.2094,5.7113,1.9106,1.7359,1.5205,1.3932,space,0.2503,3,22,1
83,1.276,2.6634,1.851,1.9348,1.5113,1.2417,y,1.7123,2,3,1
83,2.4152,2.7556,0.8178,1.6006,1.7486,1.4782,y,1.2123,1,2,1
83,2.5992,4.2198,1.0321,1.0375,1.2992,1.3086,space,0.0567,1,17,1
83,0.8066,2.3734,0.9401,1.3658,1.021,1.3155,y,10.0645,2,12,1
83,8.522,12.4444,0.9513,0.7595,1.7287,1.9771,n,14.5402,3,1,1
83,2.9581,2.3822,1.5087,2.1346,1.5034,1.6887,space,0.7897,3,16,1
83,1.4796,2.3959,4.1624,2.8803,1.2499,2.6958,space,0.1937,1,14,1
83,0.9558,2.7569,2.3406,2.0765,1.3679,1.8628,space,1.7564,2,18,1
83,2.3029,2.305,1.6025,1.6008,0.9345,1.1597,space,0.1941,2,15,1
83,1.9992,2.0126,1.8345,1.2953,1.9224,1.4506,space,1.1448,3,19,1
83,1.3083,3.2146,1.1559,1.0202,1.5625,1.2337,n,1.3366,1,8,1
83,1.4087,3.0168,1.2119,0.9382,1.6114,1.2334,space,1.0721,2,21,1
83,1.3285,1.834,1.1836,1.0698,1.4661,3.4212,y,0.5552,2,6,1
83,0.8236,2.0774,0.9933,1.072,1.1721,1.333,n,1.5823,3,10,1
