participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
55,3.2987,3.6851,1.401,1.746,1.2537,1.497,space,0.7652,1,14,1
55,3.6471,3.1668,1.2162,2.6735,3.0628,3.3039,space,5.4596,2,18,1
55,8.5821,3.8974,2.2242,1.4325,1.4643,1.5762,space,1.1663,2,15,1
55,8.7389,3.8275,1.5657,1.513,1.3242,1.6512,n,1.989,3,7,1
55,16.2247,4.6728,1.4634,1.5957,1.7996,1.9343,space,1.2113,2,24,1
55,9.3883,6.4587,1.2052,2.0461,3.7719,1.2992,y,7.6641,1,11,1
55,7.9192,4.7365,1.303,1.5054,1.4909,2.5794,space,2.3695,3,22,1
55,11.1348,4.6923,1.3605,1.8618,1.9062,2.6962,y,1.8397,2,9,1
55,5.0027,3.0671,1.4925,1.3155,1.4052,1.5957,space,2.3328,3,19,1
55,6.9078,3.3604,1.3333,1.6136,2.2957,1.7585,y,2.9812,3,4,1
55,7.8543,3.2397,2.2225,1.8702,1.9364,1.8548,y,1.555,1,2,1
55,10.0299,5.9079,1.5037,1.3354,1.9885,1.0834,y,1.0993,3,1,1
55,4.3427,3.1986,1.3571,1.9629,2.3903,0.9981,y,3.7101,1,5,1
55,7.124,2.928,1.5147,1.4476,1.759,1.6962,space,1.6569,1,20,1
55,6.7781,2.624,1.2961,1.6042,1.5623,1.4233,space,1.0099,2,21,1
55,3.2713,2.9788,2.3409,1.5129,1.897,1.5794,n,1.3834,1,8,1
55,2.0991,3.9391,1.157,1.7541,1.3306,1.4891,space,0.8919,3,16,1
55,1.8787,2.6304,1.416,1.6548,1.7828,1.1634,y,1.7067,2,3,1
55,2.5466,3.8761,1.0627,1.7968,1.3767,1.5591,space,0.8929,1,17,1
55,1.6297,2.8527,1.531,1.9022,1.7248,1.6164,y,1.3778,2,6,1
55,1.5807,3.8872,1.1723,2.2258,1.4044,1.5545,n,2.1513,3,10,1
55,8.4507,13.0106,0.9475,1.6372,1.4055,1.1149,space,0.8509,3,13,1
55,2.6217,2.8226,1.0976,1.3818,1.1981,1.4055,n,5.7189,2,12,1
55,9.0366,5.485,1.0963,1.0976,1.7094,1.3994,space,0.0223,1,23,1
