participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
114,3.214,5.7967,2.2803,2.7707,2.4629,2.5282,space,0.6295,3,22,1
114,4.3152,4.7629,1.8473,2.4976,2.1411,2.2141,space,0.1813,1,23,1
114,2.3747,3.4463,2.5635,3.5794,2.5266,3.1321,y,0.9029,2,9,1
114,3.7631,8.3128,3.2638,2.8992,3.1954,1.9643,n,1.791,1,11,1
114,4.168,3.0671,1.3053,2.5967,1.4511,1.5502,space,0.9712,1,17,1
114,5.0949,3.4337,1.8457,2.4152,2.0687,1.9809,space,0.7732,1,14,1
114,3.9649,2.6115,1.6833,3.1952,1.9895,2.0791,space,0.7038,2,21,1
114,3.9765,3.5486,1.7379,1.794,1.7296,1.9008,n,2.4377,3,7,1
114,2.9327,4.1959,1.7011,2.2318,2.817,2.4575,space,0.6455,2,24,1
114,3.2266,5.1326,1.6976,1.6046,2.0303,1.2504,y,0.5899,3,1,1
114,3.4486,2.5605,1.7894,2.0318,2.5965,2.0304,y,0.7044,1,2,1
114,3.6833,3.9516,1.5969,2.062,2.3423,2.0826,n,0.6688,3,10,1
114,2.0266,4.6149,1.2286,2.1352,1.6631,1.7404,space,0.0874,2,18,1
114,3.4152,3.7305,1.8371,2.3279,2.0778,2.0473,space,0.3446,1,20,1
114,3.4418,3.0455,1.6659,2.2654,2.0142,1.3304,y,0.8025,1,5,1
114,4.0598,2.9791,1.6153,1.597,2.1364,1.5566,space,0.3685,2,15,1
114,2.7742,2.1311,1.4993,1.5674,1.5048,1.8332,y,0.8189,3,4,1
114,1.8757,2.3806,1.4478,2.154,2.3972,1.8345,n,4.5361,2,12,1
114,2.4827,4.8458,1.4982,1.8294,2.1133,1.4962,y,0.9391,2,3,1
114,3.8791,2.8312,1.5182,2.2391,4.3563,2.4313,y,0.5703,2,6,1
114,2.7733,2.5524,1.6817,1.9636,2.283,1.4298,n,0.7214,1,8,1
114,1.945,2.9638,1.3631,1.5348,2.6135,1.6475,space,0.1201,3,16,1
114,2.3934,2.7381,1.3304,1.3345,2.1475,1.3144,space,0.0037,3,13,1
114,2.9118,4.8298,1.3007,1.3433,1.4482,1.6474,space,0.4373,3,19,1
