participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
69,3.5233,4.136,2.1795,2.0356,1.8851,1.4176,space,0.9913,3,24,1
69,0.6065,3.2926,0.6844,1.3606,0.8268,0.8531,y,3.044,2,11,1
69,1.1507,1.625,0.6629,1.1736,0.8011,0.9589,y,2.0806,1,10,1
69,1.8172,1.5585,0.7728,0.7222,0.7883,0.9541,space,0.0899,1,19,1
69,0.9614,1.983,1.1704,1.2386,1.8232,0.9861,n,0.4344,2,8,1
69,0.9491,2.6741,2.3086,1.1541,1.3345,0.8132,y,0.4427,1,1,1
69,2.7829,1.8162,0.6921,1.283,0.9845,2.0508,space,0.0021,2,14,1
69,1.0406,1.2453,0.7976,0.7455,0.7884,0.8588,y,0.3932,3,6,1
69,1.2494,1.1241,0.9252,1.2581,0.9609,0.9687,y,0.6899,3,9,1
69,0.9419,2.8903,1.0476,0.7739,0.6988,1.0761,space,0.3622,2,23,1
69,0.2931,1.8646,0.6428,0.7677,0.9119,0.5857,space,0.5844,1,13,1
69,1.0787,1.6127,0.6714,0.6491,0.9924,0.5836,space,0.7563,3,15,1
69,1.5936,1.5083,1.2964,2.5304,1.8356,2.2589,space,0.2223,1,22,1
69,2.061,2.1915,0.7132,0.8354,0.6421,1.0549,space,0.4888,2,20,1
69,2.0128,2.3138,0.7469,0.7411,1.2039,0.6709,y,0.1626,2,5,1
69,0.8788,5.5286,0.566,0.6473,0.5583,0.568,y,0.4042,3,3,1
69,0.8002,2.4172,0.9633,1.3952,1.6889,1.2841,space,0.001,3,18,1
69,1.4437,1.8847,0.735,0.5353,0.5879,0.901,space,0.32,2,17,1
69,2.2675,1.7004,0.6552,0.3842,0.3911,0.5927,space,0.7566,3,21,1
69,1.2225,6.0502,1.8736,0.8334,0.4174,0.3524,n,0.4419,1,7,1
69,1.0164,2.3076,2.1261,1.634,0.9509,1.7891,space,0.2267,1,16,1
69,1.6372,1.7381,1.3667,1.0169,1.3735,1.0345,n,1.317,2,2,1
69,0.6736,2.0282,0.9769,1.0052,0.7184,0.7258,space,0.8915,3,12,1
69,0.8389,0.9564,0.6039,0.67,0.9068,0.6741,y,0.4297,1,4,1
