participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
22,4.7226,3.9991,3.6067,2.2633,2.3116,2.2286,y,0.8295,3,1,1
22,2.4338,5.7913,1.5322,1.9938,3.0113,3.26,space,0.0683,2,24,1
22,2.127,2.7415,2.0957,2.4002,3.579,1.797,n,1.0673,3,10,1
22,1.7599,2.5214,1.7746,3.6103,2.504,2.3332,y,1.2874,2,9,1
22,2.3932,4.0445,1.8475,2.5673,2.4143,2.1936,space,0.0497,2,21,1
22,5.8225,10.139,1.083,2.1958,2.3436,2.1442,space,1.6699,1,17,1
22,2.3962,2.9405,1.196,2.1899,1.7469,2.5186,y,1.2833,2,3,1
22,5.9741,5.7249,1.3104,1.6596,1.8272,1.931,space,0.837,1,23,1
22,2.1878,4.0938,1.5129,1.9299,1.9941,1.3142,n,0.7858,1,11,1
22,1.4732,4.2096,1.2445,1.5676,1.8577,1.2353,space,0.0838,3,13,1
22,2.6705,3.3738,1.6785,3.4087,1.5159,1.749,space,0.0708,1,20,1
22,3.5452,4.106,1.7414,1.9112,1.9737,3.1317,n,0.436,1,8,1
22,3.5165,2.8778,2.2307,1.7091,1.7302,1.4624,space,0.001,2,18,1
22,1.792,2.7793,1.0591,1.4602,1.5104,2.057,space,0.0362,1,14,1
22,2.279,2.0836,1.3876,1.5766,1.661,2.9183,y,1.251,2,6,1
22,1.7469,2.1986,1.1968,1.9168,1.5478,1.3637,y,0.3351,3,4,1
22,1.4456,2.3637,0.9984,1.764,2.1169,1.4656,space,0.4847,3,16,1
22,2.0628,3.613,0.913,1.8164,1.715,1.6467,space,0.3178,3,22,1
22,1.6195,5.1098,2.3131,1.5359,1.4612,1.4441,space,0.455,3,19,1
22,3.0251,2.9066,1.2931,1.9521,3.1177,1.3945,y,0.7632,1,5,1
22,1.5775,2.3467,1.374,1.7273,2.0778,1.6253,n,4.397,2,12,1
22,8.2083,4.4398,2.3619,2.1299,1.4587,2.3302,n,1.2202,3,7,1
22,1.7111,1.9553,1.0305,1.5314,1.5953,1.5942,space,0.0319,2,15,1
22,2.527,4.3614,1.1237,1.5938,1.8495,2.7243,y,1.3816,1,2,1
