participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
103,3.106,4.025,1.3539,1.5505,1.8269,1.9236,space,2.2038,1,24,1
103,2.028,4.0863,0.9272,1.2662,1.2956,1.0643,space,2.0841,1,15,1
103,1.5848,2.3186,1.099,1.3475,1.0119,1.5008,n,1.3588,1,12,1
103,2.8594,2.0834,1.3794,2.0032,1.365,1.6773,y,0.6448,1,9,1
103,1.8542,3.3453,0.7598,0.7335,1.5863,1.1418,space,1.7848,2,13,1
103,3.4,3.0435,0.643,1.7498,1.7616,1.1626,space,1.3011,1,21,1
103,1.7068,5.6826,0.8005,1.3338,2.1509,1.3516,y,0.6744,3,2,1
103,1.1502,2.377,0.7805,1.3615,1.0806,1.1452,y,2.0674,1,3,1
103,6.7275,2.0509,0.8012,1.3524,1.3625,1.1929,n,0.5858,3,8,1
103,1.7738,2.3711,0.8504,1.2094,1.4024,1.7621,space,0.4048,3,14,1
103,1.9089,2.9782,0.9107,1.2371,1.0361,3.8351,n,0.8586,2,7,1
103,1.4417,2.4299,0.968,2.6633,1.7669,1.329,space,0.269,2,16,1
103,1.6973,2.0017,0.9608,1.4181,1.8175,2.8398,y,1.0338,1,6,1
103,2.2949,3.3555,0.8788,1.9324,1.0859,1.0304,space,0.7497,1,18,1
103,3.7169,2.7172,0.7682,1.0454,1.3745,3.1026,space,0.2703,2,19,1
103,4.6105,2.5086,0.7253,1.1309,1.5003,1.0775,space,0.3426,3,17,1
103,2.2676,4.231,1.4276,1.1899,1.6313,0.9843,y,0.9422,3,5,1
103,1.6346,1.669,0.8178,1.3898,1.0603,1.2464,y,0.5338,2,4,1
103,4.8689,2.2655,0.8704,1.4292,1.1662,1.2786,space,0.6231,3,20,1
103,1.7585,3.4035,0.8261,1.2444,1.0178,1.3516,space,0.5583,2,22,1
103,1.0359,2.2535,0.851,1.1673,1.7177,1.3221,y,0.4899,2,1,1
103,6.1461,22.9289,8.0881,1.5774,0.9819,0.676,space,0.2176,3,23,1
103,5.8875,12.8432,0.8388,0.9969,1.079,0.897,n,0.686,3,11,1
103,1.3373,1.3596,1.0659,1.3613,1.5164,1.0704,n,0.4186,2,10,1
